Normalized_URL,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo,PyPI_ID,PyPI_Name,PyPI_Homepage,PyPI_Repo
github.com/luongnv89/git-auto-switch,2052074,git-auto-switch,https://github.com/luongnv89/git-auto-switch#readme,git+https://github.com/luongnv89/git-auto-switch.git,241338,git-auto-switch,https://pypi.org/project/git-auto-switch/,https://github.com/luongnv89/git-auto-switch
github.com/moussa-m/git-checkpoints,2052293,git-checkpoints,https://github.com/moussa-m/git-checkpoints#readme,git+https://github.com/moussa-m/git-checkpoints.git,241458,git-checkpoints,https://github.com/moussa-m/git-checkpoints,https://github.com/moussa-m/git-checkpoints
github.com/draperunner/git-pretty,2053407,git-pretty,https://github.com/draperunner/git-pretty#readme,git+https://github.com/draperunner/git-pretty.git,242843,git-pretty,https://github.com/draperunner/git-pretty,https://github.com/draperunner/git-pretty
github.com/vswaroop04/git-quick,2053493,git-quick-cli,https://github.com/vswaroop04/git-quick#readme,git+https://github.com/vswaroop04/git-quick.git,242906,git-quick,https://pypi.org/project/git-quick/,https://github.com/vswaroop04/git-quick
github.com/foresthouse2316/gksdudaovld,2061554,gksdudaovld,https://github.com/ForestHouse2316/gksdudaovld#readme,git+https://github.com/ForestHouse2316/gksdudaovld.git,243523,gksdudaovld,https://github.com/ForestHouse2316/gksdudaovld,https://github.com/ForestHouse2316/gksdudaovld
github.com/quasimatic/glance-dom,2062381,glance-dom,https://github.com/quasimatic/glance-dom,git+https://github.com/quasimatic/glance-dom.git,243630,glance_dom,https://github.com/quasimatic/glance-dom,https://github.com/quasimatic/glance-dom
github.com/collynes/glancewatch,2062394,glancewatch,https://github.com/collynes/glancewatch#readme,git+https://github.com/collynes/glancewatch.git,243638,glancewatch,https://pypi.org/project/glancewatch/,https://github.com/collynes/glancewatch
github.com/glincker/glin-profanity,2063151,glin-profanity,https://www.glincker.com/tools/glin-profanity,git+https://github.com/GLINCKER/glin-profanity.git,243917,glin-profanity,https://pypi.org/project/glin-profanity/,https://github.com/GLINCKER/glin-profanity
github.com/openclimatedata/globalwarmingpotentials,2064363,globalwarmingpotentials,https://github.com/openclimatedata/globalwarmingpotentials#readme,git+https://github.com/openclimatedata/globalwarmingpotentials.git,244128,globalwarmingpotentials,https://github.com/openclimatedata/globalwarmingpotentials,https://github.com/openclimatedata/globalwarmingpotentials
github.com/quantstack/glue-jupyterlab,2065566,glue-jupyterlab,https://github.com/QuantStack/glue-jupyterlab,git+https://github.com/QuantStack/glue-jupyterlab.git,244487,glue-jupyterlab,https://pypi.org/project/glue-jupyterlab/,https://github.com/QuantStack/glue-jupyterlab.git
github.com/glvis/pyglvis,2316877,jupyter-glvis,https://github.com/glvis/pyglvis#readme,git+https://github.com/glvis/pyglvis.git,500312,pyglvis,https://github.com/glvis/pyglvis,https://github.com/glvis/pyglvis
github.com/loucasmaillet/lib-gnu-screen,2067187,gnu-screen,https://github.com/LoucasMaillet/Lib-GNU-Screen/tree/main/NodeJs/#readme,git+https://github.com/LoucasMaillet/Lib-GNU-Screen.git,245396,gnu-screen,https://github.com/LoucasMaillet/Lib-GNU-Screen/tree/main/Python,https://github.com/LoucasMaillet/Lib-GNU-Screen/tree/main/Python
github.com/mrseanryan/gpt-multi-atomic-agents,2076001,gpt-maa-ts,https://github.com/mrseanryan/gpt-multi-atomic-agents#readme,git@github.com:mrseanryan//gpt-multi-atomic-agents.git,248674,gpt-multi-atomic-agents,https://github.com/mrseanryan/gpt-multi-atomic-agents,https://github.com/mrseanryan/gpt-multi-atomic-agents
github.com/henshinger/gpt-jupyterlab,2076108,gpt_jupyterlab,https://github.com/henshinger/gpt-jupyterlab,git+https://github.com/henshinger/gpt-jupyterlab.git,248653,gpt-jupyterlab,https://pypi.org/project/gpt-jupyterlab/,https://github.com/henshinger/gpt-jupyterlab.git
github.com/rapidsai/gquant,2076711,gquantlab,https://github.com/rapidsai/gQuant,git+https://github.com/rapidsai/gQuant.git,249109,gquantlab,https://github.com/rapidsai/gQuant.git,https://github.com/rapidsai/gQuant.git
github.com/tu-wien-datalab/grader-service,2077332,grader-labextension,https://github.com/github_username/grader-labextension,https://https://github.com/TU-Wien-dataLAB/Grader-Service.git,249286,grader-service,https://pypi.org/project/grader-service/,https://github.com/TU-Wien-dataLAB/grader-service
github.com/stefanfreitag/gradle_uploader,2077495,gradle_s3_uploader,https://github.com/stefanfreitag/gradle_uploader#readme,git+https://github.com/stefanfreitag/gradle_uploader.git,83010,cdk-gradle-uploader,https://github.com/stefanfreitag/gradle_uploader.git,https://github.com/stefanfreitag/gradle_uploader.git
github.com/grafana/grafana-openai-monitoring,2077633,grafana-openai-monitoring,https://github.com/grafana/grafana-openai-monitoring/node#readme,git+https://github.com/grafana/grafana-openai-monitoring.git,249692,grafana-openai-monitoring,https://github.com/grafana/grafana-openai-monitoring,https://github.com/grafana/grafana-openai-monitoring
github.com/vaticle/typedb-protocol,3529318,vaticle-test,https://vaticle.com,git+https://github.com/vaticle/typedb-protocol.git,671286,typedb-protocol,https://github.com/vaticle/typedb-protocol/,https://github.com/vaticle/typedb-protocol/
github.com/graknlabs/protocol,2077840,graknlabs-protocol,https://grakn.ai,git+https://github.com/graknlabs/protocol.git,249876,grakn-protocol,https://github.com/graknlabs/protocol/,https://github.com/graknlabs/protocol/
github.com/akeboss-tech/grokipedia-api,2085724,grokipedia-api,https://github.com/AkeBoss-tech/grokipedia-api#readme,git+https://github.com/AkeBoss-tech/grokipedia-api.git,252507,grokipedia-api,https://pypi.org/project/grokipedia-api/,https://github.com/AkeBoss-tech/grokipedia-api
github.com/commonknowledge/groundwork,2086106,groundwork-ui,https://github.com/commonknowledge/groundwork#readme,git+https://github.com/commonknowledge/groundwork.git,252657,groundwork-django,https://groundwork.commonknowledge.coop/,https://github.com/commonknowledge/groundwork
github.com/grundkurs-programmieren/grundkurs_theme,2087382,grundkurs_theme,https://github.com/Grundkurs-Programmieren/grundkurs_theme.git,git+https://github.com/Grundkurs-Programmieren/grundkurs_theme.git.git,253085,grundkurs-theme,https://pypi.org/project/grundkurs-theme/,https://github.com/grundkurs-programmieren/grundkurs_theme.git
github.com/osehra-sandbox/m.js,2096939,gtm,,git://github.com/OSEHRA-Sandbox/m.js.git,253984,gtm,https://github.com/OSEHRA-Sandbox/m.js,https://github.com/OSEHRA-Sandbox/m.js
github.com/chiptopher/guet,2098562,guet,https://github.com/chiptopher/guet#readme,git+https://github.com/chiptopher/guet.git,254385,guet,https://github.com/chiptopher/guet,https://github.com/chiptopher/guet
github.com/kevin-leptons/gwisp,2110342,gwisp,https://github.com/kevin-leptons/gwisp#readme,git+https://github.com/kevin-leptons/gwisp.git,255129,gwisp,https://github.com/kevin-leptons/gwisp,https://github.com/kevin-leptons/gwisp
github.com/sentiampc/halloumi-ami-pipelines,2118231,halloumi-ami-pipelines,https://github.com/sentiampc/halloumi-ami-pipelines#readme,git+https://github.com/sentiampc/halloumi-ami-pipelines.git,256958,halloumi-ami-pipelines,https://github.com/sentiampc/halloumi-ami-pipelines.git,https://github.com/sentiampc/halloumi-ami-pipelines.git
github.com/sentiampc/halloumi-cloudwatch-dashboard,2118232,halloumi-cloudwatch-dashboard,https://github.com/sentiampc/halloumi-cloudwatch-dashboard#readme,git+https://github.com/sentiampc/halloumi-cloudwatch-dashboard.git,256959,halloumi-cloudwatch-dashboard,https://github.com/sentiampc/halloumi-cloudwatch-dashboard.git,https://github.com/sentiampc/halloumi-cloudwatch-dashboard.git
github.com/sentialabs/halloumi-cross-account-parameter-store,2118233,halloumi-cross-account-parameter-store,https://github.com/sentialabs/halloumi-cross-account-parameter-store#readme,git+https://github.com/sentialabs/halloumi-cross-account-parameter-store.git,256960,halloumi-cross-account-parameter-store,https://github.com/sentialabs/halloumi-cross-account-parameter-store.git,https://github.com/sentialabs/halloumi-cross-account-parameter-store.git
github.com/sentialabs/halloumi-ses-user,2118234,halloumi-ses,https://github.com/sentialabs/halloumi-ses-user#readme,git+https://github.com/sentialabs/halloumi-ses-user.git,256961,halloumi-ses-user,https://github.com/sentialabs/halloumi-ses-user.git,https://github.com/sentialabs/halloumi-ses-user.git
github.com/bdon/hanzi2reading,2121943,hanzi2reading,https://github.com/bdon/hanzi2reading,git+https://github.com/bdon/hanzi2reading.git,257736,hanzi2reading,https://github.com/bdon/hanzi2reading,https://github.com/bdon/hanzi2reading
github.com/lexndru/hap,2122271,hap-js,https://github.com/lexndru/hap,git+https://github.com/lexndru/hap.git,257829,hap,https://github.com/lexndru/hap,https://github.com/lexndru/hap
github.com/hazelcast/hazelcast-remote-controller,2129703,hazelcast-remote-controller,https://github.com/hazelcast/hazelcast-remote-controller#readme,git+ssh://git@github.com/hazelcast/hazelcast-remote-controller.git,259432,hazelcast-remote-controller,https://github.com/hazelcast/hazelcast-remote-controller,https://github.com/hazelcast/hazelcast-remote-controller
github.com/technickai/heart-centered-prompts,2133032,heart-centered-prompts,https://github.com/technickai/heart-centered-prompts,git+https://github.com/technickai/heart-centered-prompts.git,260459,heart-centered-prompts,https://github.com/technickai/heart-centered-prompts,https://github.com/technickai/heart-centered-prompts
github.com/helm-analytics/sentinel-mvp,2138889,helm-analytics,https://github.com/Helm-Analytics/sentinel-mvp/tree/main#readme,git+https://github.com/Helm-Analytics/sentinel-mvp.git#main,262207,helm-analytics,https://github.com/Helm-Analytics/sentinel-mvp/tree/main/sdk/python,https://github.com/Helm-Analytics/sentinel-mvp/tree/main/sdk/python
github.com/snipsco/hermes-protocol,2142167,hermes-javascript,https://github.com/snipsco/hermes-protocol#readme,git+https://github.com/snipsco/hermes-protocol.git,262751,hermes-python,https://pypi.org/project/hermes-python/,https://github.com/snipsco/hermes-protocol/tree/develop/platforms/hermes-python
github.com/cloud-hero/hero-cli,2142499,hero-ai1,https://github.com/cloud-hero/hero-cli#readme,git+https://github.com/cloud-hero/hero-cli.git,262781,hero,https://github.com/cloud-hero/hero-cli,https://github.com/cloud-hero/hero-cli
github.com/luzhixing12345/zood,2146386,hexo-zood,https://github.com/luzhixing12345/zood#readme,git+https://github.com/luzhixing12345/zood.git,723518,zood,https://github.com/luzhixing12345/zood,https://github.com/luzhixing12345/zood
github.com/anjianshi/hg-config-reader,2147319,hg-config-reader,,git@github.com:anjianshi/hg-config-reader.git,263626,hg-config-reader,https://github.com/anjianshi/hg-config-reader,https://github.com/anjianshi/hg-config-reader
github.com/awesomegoodman/higher-institutions-ng,2149751,higher-institutions-ng,https://github.com/awesomegoodman/higher-institutions-ng/tree/main#readme,git+https://github.com/awesomegoodman/higher-institutions-ng.git#main,264220,higher-institutions-ng,https://github.com/awesomegoodman/higher-institutions-ng/tree/main/pypi,https://github.com/awesomegoodman/higher-institutions-ng/tree/main/pypi
github.com/educational-technology-collective/hintbot,2151133,hintbot,https://github.com/educational-technology-collective/hintbot,git+https://github.com/educational-technology-collective/hintbot.git,301879,jx-loop-hint,https://pypi.org/project/jx-loop-hint/,https://github.com/educational-technology-collective/hintbot.git
github.com/vishesh9131/hmm,2155314,hmm-git-safety,https://github.com/vishesh9131/hmm#readme,git+https://github.com/vishesh9131/hmm.git,265846,hmm-git-safety,https://pypi.org/project/hmm-git-safety/,https://github.com/vishesh9131/hmm
github.com/blackplums/how2validate,2168779,how2validate,https://github.com/Blackplums/how2validate#readme,git+https://github.com/Blackplums/how2validate.git,267776,how2validate,https://github.com/Blackplums/how2validate,https://github.com/Blackplums/how2validate
github.com/feawaris/hp-shared,2169216,hp-shared,https://github.com/Feawaris/hp-shared,git+https://github.com/Feawaris/hp-shared.git,268145,hp-shared,https://github.com/Feawaris/hp-shared,https://github.com/Feawaris/hp-shared
github.com/jones2000/hqchart,2169709,hqchart_wechart,https://github.com/jones2000/HQChart#readme,git+https://github.com/jones2000/HQChart.git,668892,tushare-hqchart,https://github.com/jones2000/HQChart,https://github.com/jones2000/HQChart
github.com/martinthomson/encrypted-content-encoding,2176911,http_ece,https://github.com/martinthomson/encrypted-content-encoding,git+https://github.com/martinthomson/encrypted-content-encoding.git,269452,http-ece,https://github.com/martinthomson/encrypted-content-encoding,https://github.com/martinthomson/encrypted-content-encoding
github.com/groupby/hubot-hangups,2179491,hubot-hangups,https://github.com/groupby/hubot-hangups,git://github.com/groupby/hubot-hangups.git,270268,hubot-hangups,https://github.com/groupby/hubot-hangups,https://github.com/groupby/hubot-hangups
github.com/sjml/hulkify,2182790,hulkify,https://github.com/sjml/hulkify,git+https://github.com/sjml/hulkify.git,270610,hulkify,https://github.com/sjml/hulkify,https://github.com/sjml/hulkify
github.com/deadsmond/humanshortcode,2183001,human-short-code,https://github.com/deadsmond/HumanShortCode#readme,git+https://github.com/deadsmond/HumanShortCode.git,270766,human-short-code,https://github.com/deadsmond/HumanShortCode,https://github.com/deadsmond/HumanShortCode
github.com/parkjaeyun94/github-action-course,2183100,humancat2,https://github.com/ParkJaeyun94/github-action-course#readme,git+https://github.com/ParkJaeyun94/github-action-course.git,270646,humancat2,https://github.com/ParkJaeyun94/github-action-course,https://github.com/ParkJaeyun94/github-action-course
github.com/quansight/ibis-vega-transform,2194968,ibis-vega-transform,https://github.com/Quansight/ibis-vega-transform,git+https://github.com/Quansight/ibis-vega-transform.git,273756,ibis-vega-transform,https://github.com/Quansight/ibis-vega-transform,https://github.com/Quansight/ibis-vega-transform
github.com/ibm-cloud/sql-query-clients,2195240,ibmcloudsql,https://console.bluemix.net/docs/services/sql-query/getting-started.html,git+https://github.com/IBM-Cloud/sql-query-clients.git,273832,ibmcloudsql,https://github.com/IBM-Cloud/sql-query-clients,https://github.com/IBM-Cloud/sql-query-clients
github.com/3g0r/ice-latency-metrics-collector,2196170,ice-latency-metrics-collector,,https://github.com/3g0r/ice-latency-metrics-collector.git,274242,ice_latency_metrics_collector,https://github.com/3g0r/ice-latency-metrics-collector,https://github.com/3g0r/ice-latency-metrics-collector
github.com/ncbi/icn3d,2197190,icn3d,https://github.com/ncbi/icn3d#readme,git+https://github.com/ncbi/icn3d.git,274469,icn3dpy,https://github.com/ncbi/icn3d,https://github.com/ncbi/icn3d
github.com/idom-team/idom-jupyter,2201140,idom-client-jupyter,,https://github.com/idom-team/idom-jupyter.git,275337,idom-jupyter,https://github.com/idom-team/idom-jupyter,https://github.com/idom-team/idom-jupyter
github.com/integeralex/ifscfinder,2202872,ifscfinder-ts,https://github.com/IntegerAlex/IFSCFinder,git+https://github.com/IntegerAlex/IFSCFinder.git,276695,ifscfinder,https://pypi.org/project/ifscfinder/,https://github.com/IntegerAlex/IFSCFinder
